"","Date","CustomerSiteId","SequenceIndex","Cp1","Cp2","Cp3","Cp4","Cp5","Cp6","Runs","Positives","RhinoPositives","Negatives","SequencePositives"
"3948",2014-03-30,33,19,19.9,20,20.5,21.7,70,70,57,14,6,43,1
"3949",2014-03-30,33,19,15.3,15.6,18.6,18.9,70,70,57,14,6,43,1
"3950",2014-03-30,33,68,16.4,19.5,21.7,22.2,27.1,27.1,57,14,6,43,1
"3951",2014-03-30,41,1,10.1,10.9,11,11.7,70,70,49,9,3,40,1
"3952",2014-03-30,41,16,18.5,27,27.1,70,70,70,49,9,3,40,1
"3953",2014-03-30,41,19,8.7,9,11.5,11.5,70,70,49,9,3,40,1
"3954",2014-03-31,2,16,21.1,21.9,27.1,70,70,70,26,6,3,20,1
"3955",2014-03-31,2,16,13.8,14.7,19.4,70,70,70,26,6,3,20,1
"3956",2014-03-31,2,56,27.1,27.1,70,70,70,70,26,6,3,20,1
"3957",2014-03-31,7,14,15.8,18.2,21.7,27.1,70,70,41,8,6,33,1
"3958",2014-03-31,7,2,20.5,20.7,21.5,27.1,70,70,41,8,6,33,1
"3959",2014-03-31,7,2,16.3,18.7,20.7,20.9,70,70,41,8,6,33,1
"3960",2014-03-31,7,25,16.9,17.2,17.2,17.7,70,70,41,8,6,33,1
"3961",2014-03-31,7,30,21.7,21.8,24.3,27,70,70,41,8,6,33,1
"3962",2014-03-31,7,35,24.1,30,70,70,70,70,41,8,6,33,1
"3963",2014-03-31,10,1,13.5,15.5,15.9,16.1,70,70,14,4,2,10,1
"3964",2014-03-31,10,14,14.6,21.2,23.4,27.1,70,70,14,4,2,10,1
"3965",2014-03-31,13,14,12.5,15.6,20.8,22.5,70,70,17,5,3,12,1
"3966",2014-03-31,13,2,15.5,18.2,20.5,22.3,70,70,17,5,3,12,1
"3967",2014-03-31,13,25,14.8,15.4,15.7,16.2,70,70,17,5,3,12,1
"3968",2014-03-31,26,1,18.4,18.7,20.2,21.7,70,70,51,14,8,37,1
"3969",2014-03-31,26,1,15.4,15.6,16.7,18,70,70,51,14,8,37,1
"3970",2014-03-31,26,1,10.1,10.4,11.8,13.3,70,70,51,14,8,37,1
"3971",2014-03-31,26,1,11.3,11.5,12.5,13.9,70,70,51,14,8,37,1
"3972",2014-03-31,26,14,14.5,20.7,21.8,27.1,70,70,51,14,8,37,1
"3973",2014-03-31,26,16,19.2,19.6,26.8,70,70,70,51,14,8,37,1
"3974",2014-03-31,26,19,18,21.4,27.1,27.1,70,70,51,14,8,37,1
"3975",2014-03-31,26,25,21,25,27.1,27.1,70,70,51,14,8,37,1
"3976",2014-03-31,33,1,17.2,18,18.5,20.1,70,70,31,7,3,24,1
"3977",2014-03-31,33,1,19.6,19.7,20.8,21.6,70,70,31,7,3,24,1
"3978",2014-03-31,33,2,14.7,14.8,15.5,20.3,70,70,31,7,3,24,1
"3979",2014-03-31,41,1,11.7,11.8,13.7,15.9,70,70,46,9,5,37,1
"3980",2014-03-31,41,1,19.5,19.7,20.5,21.5,70,70,46,9,5,37,1
"3981",2014-03-31,41,16,20.3,22.1,27.1,70,70,70,46,9,5,37,1
"3982",2014-03-31,41,2,12.8,16.8,18.3,18.7,70,70,46,9,5,37,1
"3983",2014-03-31,41,73,23.2,27.1,70,70,70,70,46,9,5,37,1
"3984",2014-04-01,2,1,17.7,17.8,18.6,19.9,70,70,20,4,2,16,1
"3985",2014-04-01,2,16,15.7,16.6,20.3,70,70,70,20,4,2,16,1
"3986",2014-04-01,7,14,16.6,20.1,27.1,27.1,70,70,24,4,4,20,1
"3987",2014-04-01,7,18,27.1,70,70,70,70,70,24,4,4,20,1
"3988",2014-04-01,7,18,27.1,70,70,70,70,70,24,4,4,20,1
"3989",2014-04-01,7,6,23.4,27,30,70,70,70,24,4,4,20,1
"3990",2014-04-01,10,1,22.1,22.4,27.1,27.1,70,70,20,4,2,16,1
"3991",2014-04-01,10,4,20.5,20.8,23,24.1,70,70,20,4,2,16,1
"3992",2014-04-01,13,2,11.5,12.3,12.6,18.6,70,70,9,2,1,7,1
"3993",2014-04-01,26,15,17.4,18.8,19.3,22.1,70,70,15,3,3,12,1
"3994",2014-04-01,26,19,11,11.1,11.6,12.6,70,70,15,3,3,12,1
"3995",2014-04-01,26,25,21.8,27,27.1,27.1,70,70,15,3,3,12,1
"3996",2014-04-01,29,15,22.6,22.8,22.9,23,70,70,26,5,1,21,1
"3997",2014-04-01,31,18,23.2,70,70,70,70,70,77,15,3,62,1
"3998",2014-04-01,31,25,7.6,8.7,8.7,9.7,70,70,77,15,3,62,1
"3999",2014-04-01,31,6,24.3,24.4,30,70,70,70,77,15,3,62,1
"4000",2014-04-01,33,14,19.3,20.9,27,30,70,70,40,9,5,31,1
"4001",2014-04-01,33,14,15,17.2,21.7,25.4,70,70,40,9,5,31,1
"4002",2014-04-01,33,16,23.8,27,30,70,70,70,40,9,5,31,1
"4003",2014-04-01,33,16,19.5,22.8,27.1,70,70,70,40,9,5,31,1
"4004",2014-04-01,33,17,19.1,20,20,21.8,70,70,40,9,5,31,1
"4005",2014-04-01,41,1,12.7,12.7,12.9,14.1,70,70,55,12,7,43,1
"4006",2014-04-01,41,13,27.1,27.1,27.1,27.1,70,70,55,12,7,43,1
"4007",2014-04-01,41,19,20.6,20.9,21.2,22.9,70,70,55,12,7,43,1
"4008",2014-04-01,41,19,15.2,15.4,15.8,17.2,70,70,55,12,7,43,1
"4009",2014-04-01,41,19,19.3,19.6,20.5,21.5,70,70,55,12,7,43,1
"4010",2014-04-01,41,25,11.6,12.2,12.6,13.2,70,70,55,12,7,43,1
"4011",2014-04-01,41,4,16.7,17,19.7,20,70,70,55,12,7,43,1
"4012",2014-04-02,2,16,16.8,16.9,21,70,70,70,17,4,2,13,1
"4013",2014-04-02,2,30,13.8,14.8,17.8,18.4,70,70,17,4,2,13,1
"4014",2014-04-02,7,14,12.2,13.7,18,30,70,70,19,5,2,14,1
"4015",2014-04-02,7,6,22.6,24.2,30,70,70,70,19,5,2,14,1
"4016",2014-04-02,26,18,27,70,70,70,70,70,24,5,3,19,1
"4017",2014-04-02,26,4,14.6,16.6,17.6,19.9,70,70,24,5,3,19,1
"4018",2014-04-02,26,6,22.4,22.7,27.1,70,70,70,24,5,3,19,1
"4019",2014-04-02,29,2,16.1,18.8,20.3,20.8,70,70,19,4,1,15,1
"4020",2014-04-02,31,209,14.9,17.8,20.1,70,70,70,38,9,2,29,1
"4021",2014-04-02,31,30,15.6,15.8,16.8,18.2,70,70,38,9,2,29,1
"4022",2014-04-02,33,1,22.5,23,24.5,24.9,70,70,33,9,2,24,1
"4023",2014-04-02,33,17,17.7,18.1,18.7,19.3,70,70,33,9,2,24,1
"4024",2014-04-02,41,1,16.8,18,18.7,19.8,70,70,39,8,4,31,1
"4025",2014-04-02,41,14,5,6,11.1,17.7,70,70,39,8,4,31,1
"4026",2014-04-02,41,19,15.4,15.5,15.7,17.2,70,70,39,8,4,31,1
"4027",2014-04-02,41,94,24.1,27.1,70,70,70,70,39,8,4,31,1
"4028",2014-04-03,2,10,27.1,27.1,70,70,70,70,16,4,2,12,1
"4029",2014-04-03,2,30,16,16.8,17.1,18.5,70,70,16,4,2,12,1
"4030",2014-04-03,13,14,15.1,18.7,23.3,27.1,70,70,14,3,1,11,1
"4031",2014-04-03,26,18,27,70,70,70,70,70,45,10,4,35,1
"4032",2014-04-03,26,19,20.2,20.5,20.8,21.2,70,70,45,10,4,35,1
"4033",2014-04-03,26,226,15.5,15.9,16.9,17.2,27.1,27.1,45,10,4,35,1
"4034",2014-04-03,26,48,24.6,27.1,70,70,70,70,45,10,4,35,1
"4035",2014-04-03,29,14,7.5,9.5,12.7,21,70,70,24,5,4,19,1
"4036",2014-04-03,29,2,12.1,15,18.3,18.8,70,70,24,5,4,19,1
"4037",2014-04-03,29,25,19.3,19.8,19.8,21.2,70,70,24,5,4,19,1
"4038",2014-04-03,29,25,27,27.1,27.1,27.1,70,70,24,5,4,19,1
"4039",2014-04-03,31,58,17,21.5,27.1,27.1,70,70,39,9,1,30,1
"4040",2014-04-03,33,14,16.2,18.3,22.5,27.1,70,70,33,8,4,25,1
"4041",2014-04-03,33,17,13.6,14,14.6,14.9,70,70,33,8,4,25,1
"4042",2014-04-03,33,19,17.3,18.1,19,19.8,70,70,33,8,4,25,1
"4043",2014-04-03,33,2,20,21.7,22.3,25.8,70,70,33,8,4,25,1
"4044",2014-04-04,2,1,17.5,18.3,20,21.7,70,70,18,6,3,12,1
"4045",2014-04-04,2,25,12.4,14.3,17.1,17.9,70,70,18,6,3,12,1
"4046",2014-04-04,2,25,19.9,22.7,24.4,27.1,70,70,18,6,3,12,1
"4047",2014-04-04,7,14,13.1,15.4,21.4,27.1,70,70,23,5,2,18,1
"4048",2014-04-04,7,83,10.8,11.7,12,14.7,70,70,23,5,2,18,1
"4049",2014-04-04,10,2,19,20.7,21.3,27.1,70,70,18,6,3,12,1
"4050",2014-04-04,10,2,18.7,20.4,21.1,27.1,70,70,18,6,3,12,1
"4051",2014-04-04,10,30,15.1,16,18.7,19.6,70,70,18,6,3,12,1
"4052",2014-04-04,13,19,15.8,16.3,19.3,19.3,70,70,14,2,1,12,1
"4053",2014-04-04,26,19,20,20.1,20.4,21.4,70,70,8,2,1,6,1
"4054",2014-04-04,31,19,23.2,23.3,23.7,24.2,70,70,33,7,3,26,1
"4055",2014-04-04,31,25,20.5,20.9,22.8,27.1,70,70,33,7,3,26,1
"4056",2014-04-04,31,33,18.9,19.3,23.2,27.1,70,70,33,7,3,26,1
"4057",2014-04-04,33,1,17.3,17.6,19,19.9,70,70,24,5,5,19,1
"4058",2014-04-04,33,17,11.7,12.1,13,13.9,70,70,24,5,5,19,1
"4059",2014-04-04,33,17,17.7,18.9,18.9,20.4,70,70,24,5,5,19,1
"4060",2014-04-04,33,3,15.7,27.1,27.1,27.1,70,70,24,5,5,19,1
"4061",2014-04-04,33,7,23.1,24.2,26.7,27.1,70,70,24,5,5,19,1
"4062",2014-04-05,7,1,12.5,12.6,13.3,15.5,70,70,14,2,1,12,1
"4063",2014-04-05,10,1,10.5,10.5,10.7,11.6,70,70,18,4,2,14,1
"4064",2014-04-05,10,10,27.1,27.1,70,70,70,70,18,4,2,14,1
"4065",2014-04-05,13,1,13.4,13.8,14.8,15.4,70,70,7,1,1,6,1
"4066",2014-04-05,26,2,14.2,16.3,18.8,19.1,70,70,14,2,2,12,1
"4067",2014-04-05,26,6,18.9,18.9,27,70,70,70,14,2,2,12,1
"4068",2014-04-05,29,19,11,11.1,11.3,12.5,70,70,25,5,2,20,1
"4069",2014-04-05,29,9,20.6,27.1,27.1,70,70,70,25,5,2,20,1
"4070",2014-04-05,33,1,20.3,20.3,20.6,21.4,70,70,57,13,5,44,1
"4071",2014-04-05,33,1,18.7,18.8,19.7,20.9,70,70,57,13,5,44,1
"4072",2014-04-05,33,1,11.1,11.1,11.6,12.8,70,70,57,13,5,44,1
"4073",2014-04-05,33,14,12.6,14.7,19.7,23.2,70,70,57,13,5,44,1
"4074",2014-04-05,33,14,14.9,16.6,21.5,27.1,70,70,57,13,5,44,1
"4075",2014-04-06,13,1,12.8,13,13.5,13.7,70,70,16,5,3,11,1
"4076",2014-04-06,13,14,15.5,20.6,21,22.9,70,70,16,5,3,11,1
"4077",2014-04-06,13,19,15.5,15.8,16.6,17.7,70,70,16,5,3,11,1
"4078",2014-04-06,33,1,17.9,18.3,19.4,20.9,70,70,24,5,3,19,1
"4079",2014-04-06,33,1,14.7,14.8,15.1,15.9,70,70,24,5,3,19,1
"4080",2014-04-06,33,73,23,27.1,70,70,70,70,24,5,3,19,1
"4081",2014-04-06,41,25,15.3,15.5,15.8,16.7,70,70,24,5,2,19,1
"4082",2014-04-06,41,25,5,7.8,10.5,11.6,70,70,24,5,2,19,1
"4083",2014-04-07,7,30,24.5,24.5,27,27.1,70,70,17,3,1,14,1
"4084",2014-04-07,10,1,19.5,19.5,19.6,19.9,70,70,24,6,4,18,1
"4085",2014-04-07,10,14,10.5,12.8,20.3,22.2,70,70,24,6,4,18,1
"4086",2014-04-07,10,25,20.8,23,27.1,27.1,70,70,24,6,4,18,1
"4087",2014-04-07,10,4,18.7,18.8,22.5,27.1,70,70,24,6,4,18,1
"4088",2014-04-07,13,25,12.7,13.4,13.6,13.9,70,70,12,2,1,10,1
"4089",2014-04-07,26,10,27.1,27.1,70,70,70,70,25,7,4,18,1
"4090",2014-04-07,26,10,27.1,27.1,70,70,70,70,25,7,4,18,1
"4091",2014-04-07,26,16,20.9,22.5,27.1,70,70,70,25,7,4,18,1
"4092",2014-04-07,26,17,16.9,17.2,18.1,18.9,70,70,25,7,4,18,1
"4093",2014-04-07,29,13,19.1,19.1,19.1,20.1,70,70,8,2,1,6,1
"4094",2014-04-07,33,13,18.8,18.9,22.5,27.1,70,70,41,9,4,32,1
"4095",2014-04-07,33,19,14.8,15,15.8,16,70,70,41,9,4,32,1
"4096",2014-04-07,33,2,16.6,19.5,22,22.3,70,70,41,9,4,32,1
"4097",2014-04-07,33,95,17.2,19,20.2,21.8,23.4,23.5,41,9,4,32,1
"4098",2014-04-07,41,14,14.4,15.1,20.2,27,70,70,39,8,3,31,1
"4099",2014-04-07,41,19,20.8,21,21.2,22,70,70,39,8,3,31,1
"4100",2014-04-07,41,4,22.1,22.3,23.7,23.8,70,70,39,8,3,31,1
"4101",2014-04-08,2,15,14.1,16.1,20.9,27.1,70,70,27,7,2,20,1
"4102",2014-04-08,2,4,19.5,19.7,22.2,27.1,70,70,27,7,2,20,1
"4103",2014-04-08,7,2,12.9,13.8,14.6,20.4,70,70,21,3,2,18,1
"4104",2014-04-08,7,53,17.8,18.6,19.1,19.2,70,70,21,3,2,18,1
"4105",2014-04-08,10,18,27,70,70,70,70,70,25,6,3,19,1
"4106",2014-04-08,10,19,17.8,17.9,18.9,19.5,70,70,25,6,3,19,1
"4107",2014-04-08,10,2,16.9,19.5,22,22.2,70,70,25,6,3,19,1
"4108",2014-04-08,13,1,18.2,18.2,18.4,19.2,70,70,15,3,3,12,1
"4109",2014-04-08,13,19,13.1,13.6,13.8,14.8,70,70,15,3,3,12,1
"4110",2014-04-08,13,25,19.7,22.3,24.1,24.6,70,70,15,3,3,12,1
"4111",2014-04-08,26,13,24.2,24.3,24.5,27.1,70,70,39,9,4,30,1
"4112",2014-04-08,26,14,14.5,21.4,27.1,27.1,70,70,39,9,4,30,1
"4113",2014-04-08,26,16,22.3,27.1,30,70,70,70,39,9,4,30,1
"4114",2014-04-08,26,2,12.8,15.4,18.3,18.7,70,70,39,9,4,30,1
"4115",2014-04-08,31,1,20.6,20.6,20.9,21.4,70,70,37,7,3,30,1
"4116",2014-04-08,31,16,18.4,20.7,27.1,70,70,70,37,7,3,30,1
"4117",2014-04-08,31,16,20.8,21.2,24.2,70,70,70,37,7,3,30,1
"4118",2014-04-08,33,19,16.8,16.9,17.1,17.9,70,70,24,6,2,18,1
"4119",2014-04-08,33,25,14.4,17.7,20.3,20.3,70,70,24,6,2,18,1
"4120",2014-04-08,41,1,12,12.2,12.4,12.4,70,70,48,11,5,37,1
"4121",2014-04-08,41,14,15.9,17.7,21.9,27.1,70,70,48,11,5,37,1
"4122",2014-04-08,41,14,14.3,17.6,18.9,27.1,70,70,48,11,5,37,1
"4123",2014-04-08,41,16,18.5,18.6,23.3,70,70,70,48,11,5,37,1
"4124",2014-04-08,41,17,24,27.1,27.1,27.1,70,70,48,11,5,37,1
"4125",2014-04-09,7,1,9.6,9.7,10.5,11.2,70,70,24,5,2,19,1
"4126",2014-04-09,7,2,18.5,18.6,19.3,22.9,70,70,24,5,2,19,1
"4127",2014-04-09,26,19,21.9,22.3,24.2,27.1,70,70,16,4,1,12,1
"4128",2014-04-09,31,13,22.3,22.4,27.1,30,70,70,35,3,1,32,1
"4129",2014-04-09,33,1,15,15.6,15.9,17,70,70,53,12,10,41,1
"4130",2014-04-09,33,12,19.5,19.9,23.3,27.1,70,70,53,12,10,41,1
"4131",2014-04-09,33,14,19.2,20.8,27,30,70,70,53,12,10,41,1
"4132",2014-04-09,33,19,19,19.1,19.2,19.9,70,70,53,12,10,41,1
"4133",2014-04-09,33,19,18.5,18.7,19,19.6,70,70,53,12,10,41,1
"4134",2014-04-09,33,19,16.9,17,17.4,17.8,70,70,53,12,10,41,1
"4135",2014-04-09,33,25,19.1,21.4,22.2,23.9,70,70,53,12,10,41,1
"4136",2014-04-09,33,25,21.3,21.6,21.7,22.3,70,70,53,12,10,41,1
"4137",2014-04-09,33,30,13.7,14,17.5,19.3,70,70,53,12,10,41,1
"4138",2014-04-09,33,33,23.8,24.3,24.3,24.5,70,70,53,12,10,41,1
"4139",2014-04-09,41,1,17.8,17.9,19.3,21.7,70,70,24,6,2,18,1
"4140",2014-04-09,41,3,16.5,16.7,16.9,19.7,70,70,24,6,2,18,1
"4141",2014-04-10,2,1,8.5,8.6,8.8,9.5,70,70,8,1,1,7,1
"4142",2014-04-10,7,35,21.9,24.2,70,70,70,70,8,1,1,7,1
"4143",2014-04-10,10,16,20.5,21.2,27.1,70,70,70,16,4,1,12,1
"4144",2014-04-10,26,1,18.5,18.6,18.9,20,70,70,34,8,4,26,1
"4145",2014-04-10,26,14,11.2,17.8,18.6,27.1,70,70,34,8,4,26,1
"4146",2014-04-10,26,19,20.7,20.9,21.8,23.4,70,70,34,8,4,26,1
"4147",2014-04-10,26,19,16,16.3,17,17.4,70,70,34,8,4,26,1
"4148",2014-04-10,29,12,7.5,7.9,12.9,13.2,70,70,15,5,3,10,1
"4149",2014-04-10,29,14,6,12.8,16.7,21.1,70,70,15,5,3,10,1
"4150",2014-04-10,29,2,12.9,15.7,18.5,18.9,70,70,15,5,3,10,1
"4151",2014-04-10,31,16,23.1,23.9,27.1,70,70,70,64,10,3,54,1
"4152",2014-04-10,31,172,19.3,20.2,22.4,70,70,70,64,10,3,54,1
"4153",2014-04-10,31,73,17.8,27.1,70,70,70,70,64,10,3,54,1
"4154",2014-04-10,33,1,12.9,12.9,13.2,14.5,70,70,44,13,6,31,1
"4155",2014-04-10,33,1,11.7,11.7,12.2,13.3,70,70,44,13,6,31,1
"4156",2014-04-10,33,1,16.5,18,18.1,18.6,70,70,44,13,6,31,1
"4157",2014-04-10,33,17,17.4,17.9,18.5,20,70,70,44,13,6,31,1
"4158",2014-04-10,33,18,22.9,70,70,70,70,70,44,13,6,31,1
"4159",2014-04-10,33,3,15.8,16.6,16.9,21.1,70,70,44,13,6,31,1
"4160",2014-04-10,41,16,16.8,22,22.8,70,70,70,28,6,4,22,1
"4161",2014-04-10,41,2,15,15.6,16.3,17.3,70,70,28,6,4,22,1
"4162",2014-04-10,41,2,14.9,15.1,15.7,15.9,70,70,28,6,4,22,1
"4163",2014-04-10,41,73,24.1,27.1,70,70,70,70,28,6,4,22,1
"4164",2014-04-11,7,10,27.1,27.1,70,70,70,70,14,2,2,12,1
"4165",2014-04-11,7,16,21.5,22.3,30,70,70,70,14,2,2,12,1
"4166",2014-04-11,13,1,12.2,12.2,12.6,13.3,70,70,10,3,2,7,1
"4167",2014-04-11,13,17,13,13.1,13.2,13.6,70,70,10,3,2,7,1
"4168",2014-04-11,26,1,8.5,8.5,8.9,10.2,70,70,30,6,3,24,1
"4169",2014-04-11,26,19,13.7,17.8,25.1,27.1,70,70,30,6,3,24,1
"4170",2014-04-11,26,2,11.8,12.3,13.7,16.2,70,70,30,6,3,24,1
"4171",2014-04-11,31,55,23.2,23.8,27.1,70,70,70,23,3,1,20,1
"4172",2014-04-11,33,1,19.4,19.7,19.9,20.2,70,70,40,9,7,31,1
"4173",2014-04-11,33,16,23.5,24.6,27.2,70,70,70,40,9,7,31,1
"4174",2014-04-11,33,33,9.4,10.9,21.3,22,70,70,40,9,7,31,1
"4175",2014-04-11,33,40,21.9,27.1,27.1,70,70,70,40,9,7,31,1
"4176",2014-04-11,33,65,22.1,23.4,24.2,70,70,70,40,9,7,31,1
"4177",2014-04-11,33,73,21,23.2,70,70,70,70,40,9,7,31,1
"4178",2014-04-11,33,83,16.6,16.8,17.1,17.6,70,70,40,9,7,31,1
"4179",2014-04-11,41,14,11.8,12.5,18.3,22.1,70,70,47,10,4,37,1
"4180",2014-04-11,41,16,13,21.5,22.6,70,70,70,47,10,4,37,1
"4181",2014-04-11,41,2,16,18.8,20.6,20.8,70,70,47,10,4,37,1
"4182",2014-04-11,41,2,12.7,15.1,17.7,18.2,70,70,47,10,4,37,1
"4183",2014-04-12,2,2,18,21,23.4,23.9,70,70,9,3,1,6,1
"4184",2014-04-12,7,2,16.7,17,17.3,20.8,70,70,15,3,1,12,1
"4185",2014-04-12,10,19,20.4,20.7,20.8,21.8,70,70,13,3,1,10,1
"4186",2014-04-12,13,1,15.3,15.6,16.9,17.7,70,70,20,5,3,15,1
"4187",2014-04-12,13,4,7.9,8.4,10.9,11,70,70,20,5,3,15,1
"4188",2014-04-12,13,9,22.4,27.1,30,70,70,70,20,5,3,15,1
"4189",2014-04-12,26,19,13,13.1,15.9,16.2,70,70,29,8,1,21,1
"4190",2014-04-12,31,40,18.9,20.7,30,70,70,70,22,4,2,18,1
"4191",2014-04-12,31,94,17.5,17.7,70,70,70,70,22,4,2,18,1
"4192",2014-04-12,33,1,16.3,16.3,17.1,18.5,70,70,32,8,5,24,1
"4193",2014-04-12,33,12,18,19.7,24.5,27,70,70,32,8,5,24,1
"4194",2014-04-12,33,12,27,27,27.1,30,70,70,32,8,5,24,1
"4195",2014-04-12,33,17,9.8,10.6,10.7,11.4,70,70,32,8,5,24,1
"4196",2014-04-12,33,9,14.8,19.1,27.1,70,70,70,32,8,5,24,1
"4197",2014-04-12,41,35,24.5,27.1,70,70,70,70,23,4,1,19,1
"4198",2014-04-13,7,19,17.3,17.4,18.2,19.3,70,70,9,2,2,7,1
"4199",2014-04-13,7,35,22.7,27,70,70,70,70,9,2,2,7,1
"4200",2014-04-13,13,14,16,22,22.8,27.1,70,70,8,2,2,6,1
"4201",2014-04-13,13,2,16.3,18.9,21.2,21.5,70,70,8,2,2,6,1
"4202",2014-04-13,26,14,15.4,21.2,22,30,70,70,27,7,3,20,1
"4203",2014-04-13,26,2,15.6,18.9,21.8,22.9,70,70,27,7,3,20,1
"4204",2014-04-13,26,2,8.9,9.3,11.4,13.3,70,70,27,7,3,20,1
"4205",2014-04-13,33,14,18.7,22,27,27.1,70,70,32,7,3,25,1
"4206",2014-04-13,33,16,19.2,21.8,27.1,70,70,70,32,7,3,25,1
"4207",2014-04-13,33,16,20.1,21.9,27.1,70,70,70,32,7,3,25,1
"4208",2014-04-13,41,1,15.7,16.5,16.6,16.9,70,70,26,6,4,20,1
"4209",2014-04-13,41,14,9.6,9.8,13.6,30,70,70,26,6,4,20,1
"4210",2014-04-13,41,16,19.6,21,27.1,70,70,70,26,6,4,20,1
"4211",2014-04-13,41,19,10.9,11.1,11.2,11.6,70,70,26,6,4,20,1
"4212",2014-04-14,2,16,16.2,16.7,21.4,70,70,70,27,7,4,20,1
"4213",2014-04-14,2,16,17.5,18.5,22.6,70,70,70,27,7,4,20,1
"4214",2014-04-14,2,16,14.9,17.5,20.7,70,70,70,27,7,4,20,1
"4215",2014-04-14,2,25,9.9,10.6,10.8,11.3,70,70,27,7,4,20,1
"4216",2014-04-14,10,16,21.1,22.1,24.2,70,70,70,15,4,1,11,1
"4217",2014-04-14,13,1,16.9,17.8,18.3,19.1,70,70,15,3,1,12,1
"4218",2014-04-14,26,19,21.1,21.6,22.3,24.5,70,70,21,2,1,19,1
"4219",2014-04-14,33,14,13.6,16.8,20.6,27.1,70,70,36,10,7,26,1
"4220",2014-04-14,33,16,19.7,21.5,27.1,70,70,70,36,10,7,26,1
"4221",2014-04-14,33,16,22.8,27,30,70,70,70,36,10,7,26,1
"4222",2014-04-14,33,17,14.5,15,15.2,15.6,70,70,36,10,7,26,1
"4223",2014-04-14,33,17,14.9,15.2,16,16.8,70,70,36,10,7,26,1
"4224",2014-04-14,33,19,10.6,10.8,11,11.7,70,70,36,10,7,26,1
"4225",2014-04-14,33,30,5,5,8.9,13.1,70,70,36,10,7,26,1
"4226",2014-04-14,41,14,11.3,13.1,18.1,23,70,70,18,4,3,14,1
"4227",2014-04-14,41,18,27,70,70,70,70,70,18,4,3,14,1
"4228",2014-04-14,41,30,23,23.7,24.4,27.1,70,70,18,4,3,14,1
"4229",2014-04-15,2,16,9.8,12,14.8,70,70,70,17,4,3,13,1
"4230",2014-04-15,2,16,13.9,14.6,19,70,70,70,17,4,3,13,1
"4231",2014-04-15,2,25,11.3,12.8,13.1,14.8,70,70,17,4,3,13,1
"4232",2014-04-15,7,13,11.3,11.4,11.7,12.4,70,70,34,8,3,26,1
"4233",2014-04-15,7,19,12.7,13.6,14.5,16.1,70,70,34,8,3,26,1
"4234",2014-04-15,7,2,13.6,13.8,14.1,17.5,70,70,34,8,3,26,1
"4235",2014-04-15,10,16,20.9,21,24.1,70,70,70,8,2,2,6,1
"4236",2014-04-15,10,4,17.1,17.6,20.4,21,70,70,8,2,2,6,1
"4237",2014-04-15,13,17,16.3,16.9,17,18.2,70,70,9,3,1,6,1
"4238",2014-04-15,26,1,18.6,18.7,20,23,70,70,32,7,3,25,1
"4239",2014-04-15,26,1,13.3,13.7,15,16.5,70,70,32,7,3,25,1
"4240",2014-04-15,26,25,11.1,14.3,17.3,18,70,70,32,7,3,25,1
"4241",2014-04-15,33,16,20.9,21.2,27.1,70,70,70,42,10,4,32,1
"4242",2014-04-15,33,16,17.5,27.1,30,70,70,70,42,10,4,32,1
"4243",2014-04-15,33,21,24,27.1,70,70,70,70,42,10,4,32,1
"4244",2014-04-15,33,9,17.8,27.1,27.1,70,70,70,42,10,4,32,1
"4245",2014-04-15,41,19,22.4,22.7,23,23.7,70,70,23,4,1,19,1
"4246",2014-04-16,2,1,21.6,21.7,22.3,23.1,70,70,26,7,4,19,1
"4247",2014-04-16,2,14,16.8,20.7,27.1,27.1,70,70,26,7,4,19,1
"4248",2014-04-16,2,17,15.2,15.4,15.4,15.8,70,70,26,7,4,19,1
"4249",2014-04-16,2,4,13,13.3,14.8,16,70,70,26,7,4,19,1
"4250",2014-04-16,7,107,22,23.7,23.8,25.8,70,70,25,6,4,19,1
"4251",2014-04-16,7,162,27,27,27.1,70,70,70,25,6,4,19,1
"4252",2014-04-16,7,2,15.3,15.7,16.6,16.7,70,70,25,6,4,19,1
"4253",2014-04-16,7,5,27.1,27.1,30,70,70,70,25,6,4,19,1
"4254",2014-04-16,10,16,19.3,19.8,23.5,70,70,70,15,3,1,12,1
"4255",2014-04-16,13,19,17.7,17.8,18,18.1,70,70,26,6,3,20,1
"4256",2014-04-16,13,30,15,15,16.5,17.5,70,70,26,6,3,20,1
"4257",2014-04-16,13,33,14.1,16.2,21.6,27,70,70,26,6,3,20,1
"4258",2014-04-16,26,1,19.1,19.7,20.6,21.2,70,70,26,7,3,19,1
"4259",2014-04-16,26,4,15.9,16.2,19.7,19.8,70,70,26,7,3,19,1
"4260",2014-04-16,26,59,23.7,27.1,30,70,70,70,26,7,3,19,1
"4261",2014-04-16,29,19,10.6,10.7,11.1,12,70,70,15,3,1,12,1
"4262",2014-04-16,31,7,16.5,16.6,16.8,18.1,70,70,23,6,1,17,1
"4263",2014-04-16,33,13,19.6,19.6,23.8,25.3,70,70,38,8,5,30,1
"4264",2014-04-16,33,14,15.1,17,21.6,27.1,70,70,38,8,5,30,1
"4265",2014-04-16,33,19,9.1,9.2,9.7,10.4,70,70,38,8,5,30,1
"4266",2014-04-16,33,19,19.6,19.7,20,20.6,70,70,38,8,5,30,1
"4267",2014-04-16,33,25,23.9,27.1,27.1,27.1,70,70,38,8,5,30,1
